,ts_code,trade_date,open,high,low,close,pre_close,change,pct_chg,vol,amount,平均趋向指数,平均趋向指数的趋向指数,阿隆指标down,阿隆指标up,顺势指标,钱德动量摆动指标,动向指标或趋向指标,资金流量指标,下升动向值,上升动向值 DMI,上升动向值,价格震荡百分比指数,变动率指标,相对强弱指数,终极波动指标,威廉指标,累积/派发线,震荡指标,能量潮,真实波动幅度均值,归一化波动幅度均值,真正的范围,加权收盘价,希尔伯特变换-主导周期,两只乌鸦,三只乌鸦,三内部上涨和下跌,三线打击,三外部上涨和下跌,南方三星,三个白兵,弃婴,大敌当前,捉腰带线,脱离,收盘缺影线,藏婴吞没,反击线,乌云压顶,十字,十字星,蜻蜓十字/T形十字,吞噬模式,十字暮星,暮星,向上/下跳空并列阳线,墓碑十字/倒T十字,锤头,上吊线,母子线,十字孕线,风高浪大线,陷阱,修正陷阱,家鸽,三胞胎乌鸦,颈内线,倒锤头,反冲形态,由较长缺影线决定的反冲形态,梯底,长脚十字,长蜡烛,光头光脚/缺影线,相同低价,铺垫,十字晨星,晨星,颈上线,刺透形态,黄包车夫,上升/下降三法,分离线,射击之星,短蜡烛,纺锤,停顿形态,条形三明治,探水竿,跳空并列阴阳线,插入,三星,奇特三河床,向上跳空的两只乌鸦,上升/下降跳空三法,elapsed,aroon_up_dates,aloon_shift-1,days_in_position
620,600833.SH,20190826,9.63,9.94,9.5,9.9,9.73,0.17,1.7472,14115.88,13826.351,18.162720219289664,16.04371062172336,86.0,26.0,123.74316939890684,14.432838288783634,9.529137715309234,64.63011579471137,18.70883688041533,0.6178310135590629,0.4900000000000002,-1.613930348258757,5.207226354941552,57.21641914439181,67.24637481211258,-5.128205128205023,13463250.464369686,8646.32782445848,18511131.309999943,0.2358820431482136,2.382646900487007,0.4399999999999995,9.81,16.51724333171118,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,24.0,
619,600833.SH,20190827,9.91,10.1,9.84,9.98,9.9,0.08,0.8081,19503.28,19501.483,18.269963440277685,16.887921634694344,84.0,24.0,156.6689944134075,18.95311353959932,19.66412531312197,74.47121013825151,17.246535215927,0.5737002268762726,0.6900000000000013,-1.0759099521671014,7.427341227125961,59.47655676979966,66.24396129067975,-12.765957446808434,13464750.71667738,9574.841797443109,18530634.589999944,0.2376047543519126,2.380809161842812,0.2599999999999998,9.975,16.70921313865913,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,22.0,
618,600833.SH,20190828,9.97,9.99,9.8,9.87,9.98,-0.11,-1.1022,12429.03,12253.227,18.119298666682237,17.693936297151104,82.0,22.0,105.33781261664718,10.3230978713272,16.16065660994138,65.78720059266286,17.467086843788742,0.5727216392422523,0.4299999999999997,-0.6926510124889542,4.555084745762716,55.1615489356636,59.88563902315997,-24.46808510638304,13461479.919308957,8043.54000576213,18518205.559999943,0.2342044147553474,2.3728917401757594,0.1899999999999995,9.8825,16.974435593106925,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,-1,-1,20.0,
617,600833.SH,20190829,9.83,9.91,9.79,9.84,9.87,-0.03,-0.304,7995.0,7875.565,17.914505311994677,18.40993330840078,80.0,20.0,81.48148148148135,8.02134546670393,15.252191701056454,65.37098527369034,17.12074590208436,0.5418129507249501,0.629999999999999,-0.1523400760376091,6.840390879478808,54.01067273335196,60.557863146436176,-27.659574468085097,13460147.419308957,6261.890181368217,18510210.559999943,0.226046956558537,2.297225168277815,0.120000000000001,9.845,17.269891024487347,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,100,0,0,0,0,100,0,0,0,0,0,0,0,0,0,-1,-1,18.0,
616,600833.SH,20190830,9.87,10.02,9.58,9.65,9.84,-0.19,-1.9309,11544.2,11312.704,16.782672604657915,18.635431419787967,78.0,18.0,44.07588454376185,-5.435338665416136,2.068847409279993,58.578374718141376,21.10666616756846,0.713112025673167,0.2800000000000011,0.2154429507066222,2.988260405549648,47.28233066729193,53.77133085968621,-47.87234042553187,13452276.373854412,2459.347137546167,18498666.359999944,0.2413293168043557,2.5008219357964325,0.4399999999999995,9.725,17.56822662599454,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,16.0,
615,600833.SH,20190902,9.72,9.88,9.62,9.84,9.65,0.19,1.9689,11406.08,11195.019,15.731685090702348,18.805165394427,76.0,16.0,47.79397085246543,7.036376976709209,2.068847409279996,64.09395149304325,19.491335256695564,0.6621754524107979,0.5999999999999996,0.7070184514571111,6.493506493506485,53.5181884883546,57.54341898702782,-27.659574468085097,13460172.89077749,3192.7124462760985,18510072.43999994,0.2426629370326161,2.4660867584615462,0.2600000000000015,9.795,17.94991546506447,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,14.0,
614,600833.SH,20190903,9.85,9.97,9.83,9.97,9.84,0.13,1.3211,14165.44,14052.871,14.96697049856756,19.295880909061896,74.0,14.0,97.6163956337718,14.489430443398865,5.025680800815325,66.7368345353077,18.663079360056894,0.6148772058100266,0.6500000000000004,1.1536319516269868,6.97424892703864,57.24471522169943,59.75176488150521,-13.829787234042454,13474338.330777489,7709.664395639673,18524237.879999943,0.235329870101715,2.3603798405387666,0.1400000000000005,9.935,18.385409812469973,0,0,0,0,0,0,0,0,0,100,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-100,0,0,0,0,0,0,0,0,0,100,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,12.0,
613,600833.SH,20190904,9.92,10.03,9.8,9.93,9.97,-0.04,-0.4012,15158.96,15012.031,14.57932130012784,19.48229695606175,72.0,12.0,91.01743151903295,11.526638661721284,9.53988172041145,63.85740224810501,17.358083310292116,0.5709574053950247,0.5999999999999996,1.44154896890124,6.430868167202575,55.76331933086064,53.85708461941625,-20.238095238095237,13476315.586429665,9485.756591923537,18509078.919999942,0.2349491650944495,2.3660540291485352,0.2299999999999986,9.9225,18.799803631401332,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,-100,-100,100,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,100,0,0,0,0,100,0,0,0,0,0,0,0,0,0,-1,-1,10.0,
612,600833.SH,20190905,9.97,10.1,9.96,9.97,9.93,0.04,0.4028,17990.11,18050.318,14.5834816551427,19.259291234285804,70.0,10.0,125.78875171467676,13.925445098011238,14.63756627033588,66.29385046779504,16.442896033481645,0.5301747335810943,0.5600000000000005,1.791850760922915,5.951115834218923,56.96272254900562,51.02653337578312,-16.455696202531538,13460895.49214395,4443.604618411511,18527069.02999994,0.2303099390162746,2.310029478598542,0.1699999999999999,10.0,19.19481087800957,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,100,0,0,0,0,100,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,-100,0,100,0,0,0,0,0,0,0,0,0,0,0,8.0,
611,600833.SH,20190906,10.07,10.07,9.93,10.04,9.97,0.07,0.7021,11299.0,11294.852,14.379771558858414,18.73440013681321,68.0,8.0,111.11111111111082,18.10988093108332,11.731540307162708,66.7183492166231,16.66561079111905,0.5223051097538745,0.4299999999999997,2.122647769196049,4.474505723205002,59.05494046554165,52.586980711280304,-10.000000000000089,13467352.06357252,4031.30566393584,18538368.02999994,0.2238592290865407,2.2296735964794894,0.1400000000000005,10.02,19.64272343969986,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.0,
610,600833.SH,20190909,10.07,10.15,10.02,10.15,10.04,0.11,1.0956,14392.01,14511.55,14.618455807837574,18.04123204930179,66.0,6.0,143.74120956399463,24.334852051921377,17.721351044566656,68.27316389063316,15.952976491578452,0.484997601914312,0.5300000000000011,2.467343014388925,5.509355509355518,62.16742602596069,55.85220340391752,-0.0,13481744.07357252,8075.431485837325,18552760.039999943,0.2171549984375021,2.1394581126847503,0.1300000000000007,10.1175,20.35534568914641,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,4.0,
609,600833.SH,20190910,10.16,10.21,10.04,10.16,10.15,0.01,0.0985,15517.56,15721.294,15.14546985514009,17.679359859713138,64.0,4.0,136.95506371562564,24.89380288697205,21.996652470072792,69.63576576370279,15.04686475409176,0.4503549160632897,0.4800000000000004,2.723575620288998,4.958677685950419,62.44690144348603,65.96656671772195,-7.042253521126852,13488133.657101933,11028.76576453261,18568277.599999946,0.2137867842633949,2.10420063251373,0.1700000000000017,10.1425,21.33352694984095,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,2.0,
608,600833.SH,20190911,10.18,10.28,10.06,10.06,10.16,-0.1,-0.9843,14406.41,14631.393,15.97629277874702,17.40156736455605,62.0,2.0,118.57923497267764,15.690178263180025,26.776990785637068,67.43473972250325,13.943144053229236,0.4181867077730547,0.3900000000000005,2.5963215474868866,4.033092037228547,57.84508913159002,55.52540251464973,-28.205128205128084,13473727.24710193,6650.475172678009,18553871.18999994,0.2142305853874381,2.129528681783679,0.2199999999999988,10.115,22.075361955362105,0,0,0,0,0,0,0,0,0,0,0,-100,0,0,0,0,0,0,-100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,
607,600833.SH,20190912,10.07,10.13,9.96,10.05,10.06,-0.01,-0.0994,9099.01,9134.483,15.967555114746302,17.065137667017982,60.0,0.0,58.55072463768162,14.779287671790172,15.853965482736982,62.71437054530411,16.525097245014134,0.4883162286464076,0.3200000000000003,2.348113605227048,3.288797533401855,57.389643835895086,52.33301770642692,-29.48717948717934,13474262.482984284,4425.069968333468,18544772.17999994,0.211071257859764,2.1002115209926764,0.1699999999999999,10.0475,22.384164065838025,0,0,0,0,-100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-100,0,0,0,0,0,0,0,0,0,0,0,0.0,
606,600833.SH,20190916,10.1,10.1,10.02,10.05,10.05,0.0,0.0,8787.01,8837.034,15.95944156960278,17.114702504940233,58.0,0.0,56.42904730179778,14.77928767179017,15.853965482736976,61.70365826114759,16.056951969701977,0.4534364980288071,0.1500000000000003,2.25573296537217,1.5151515151515138,57.389643835895086,49.561128129279766,-32.8571428571427,13472065.730484284,2413.43113761954,18544772.17999994,0.2017090251554951,2.007054976671593,0.08,10.055,22.23446436311169,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,-100,0,0,0,0,0,0,0,0,0,0,0,0,0.0,
605,600833.SH,20190917,10.11,10.11,9.75,9.85,10.05,-0.2,-1.99,13870.44,13745.401,15.445321108924384,16.782309887803308,56.0,0.0,-38.69047619047594,-2.9456285017039043,8.761755120105239,52.73570392683696,23.172294335478103,0.6910481767410348,-0.1300000000000007,2.006895014877965,-1.3026052104208483,48.527185749148046,47.29609869820696,-61.428571428571445,13465901.090484284,-590.3912147283554,18530901.73999994,0.213015523358674,2.1625941457733404,0.3599999999999994,9.89,21.690452043393037,0,0,0,0,0,0,0,0,0,-100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,92.0,
604,600833.SH,20190918,9.85,10.0,9.83,9.85,9.85,0.0,0.0,9103.0,9021.612,14.967923538294444,16.44121442514456,54.0,92.0,-45.44095665171962,-2.945628501703902,8.76175512010523,53.72881093603944,21.832035891120107,0.6416875926881037,-0.0199999999999995,1.984796744776261,-0.2026342451874274,48.52718574914805,41.99332144852714,-61.428571428571445,13458939.972837225,-3980.4567725043744,18530901.73999994,0.2099429859759116,2.131400872851895,0.1699999999999999,9.8825,20.892510560089736,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,90.0,
603,600833.SH,20190919,9.94,10.16,9.85,10.15,9.85,0.3,3.0457,19500.56,19614.601,14.26282367237665,15.522748138517285,52.0,90.0,47.69539078156152,18.853972880841056,5.096525415445306,60.87888857913756,19.605199832650342,0.5958527646389534,0.3100000000000005,1.8845171047141471,3.15040650406504,59.42698644042053,48.17966654205881,-18.57142857142845,13477182.432192065,798.9768188092858,18550402.299999937,0.2170899155490608,2.1388169019611905,0.3100000000000005,10.0775,19.962708753998943,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,88.0,
602,600833.SH,20190920,10.18,10.2,9.96,10.12,10.15,-0.03,-0.2956,19977.64,20167.014,13.832922748298632,14.782303919500489,50.0,88.0,68.1359044995406,16.203970323051212,8.244210735284424,68.4407548124692,18.068626211074086,0.5532918528790282,0.4699999999999988,1.6934393844873528,4.870466321243505,58.1019851615256,50.33085194375495,-24.242424242424256,13483841.645525396,4800.40600142628,18530424.659999937,0.2187263501526992,2.1613275706788464,0.2399999999999984,10.1,19.124755647479446,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86.0,
601,600833.SH,20190923,10.08,10.15,9.84,9.92,10.12,-0.2,-1.9763,11495.2,11422.698,13.004297297285644,13.9856338979266,48.0,86.0,-45.637583892618586,0.1692803355190479,2.2321664341167726,62.620090775614365,20.09775018244281,0.6337710062448129,0.08,1.4516149946187995,0.8130081300812941,50.08464016775952,49.90503314653408,-67.92452830188677,13478279.451977007,4231.164901517332,18518929.459999938,0.2252458965703636,2.2706239573625364,0.3100000000000005,9.9575,18.59432990522694,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84.0,
600,600833.SH,20190924,9.91,10.05,9.91,9.97,9.92,0.05,0.504,9585.0,9552.424,12.234859378487869,13.407090339307851,46.0,84.0,-45.39007092198629,3.745191548836714,2.232166434116773,61.73937577091336,19.180701719927725,0.5885016486558976,0.0,1.2310936873293217,0.0,51.872595774418365,48.508242574110696,-58.49056603773568,13476910.166262724,3177.9603695981205,18528514.459999938,0.2191569039581948,2.198163530172466,0.1400000000000005,9.975,18.26517242991425,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82.0,
599,600833.SH,20190925,9.96,9.96,9.75,9.75,9.97,-0.22,-2.2066,11592.52,11383.479,12.429481899063791,13.506481777103248,44.0,82.0,-175.21367521367443,-11.308466574456553,14.95957466655086,62.94512024897182,23.019115874069957,0.706465816609048,-0.1799999999999997,0.932355717629346,-1.8126888217522616,44.34576671277173,43.67303976450221,-100.0,13465317.646262724,-1230.330608876422,18516921.939999934,0.2192171251040381,2.248380770297827,0.2200000000000006,9.8025,17.99460960248482,0,0,0,0,0,0,0,0,0,-100,0,-100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,-100,-100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80.0,
598,600833.SH,20190926,9.77,9.81,9.55,9.56,9.75,-0.19,-1.9487,7881.5,7594.376,13.515953539718202,13.947862549288308,42.0,80.0,-223.1288076588331,-21.85459641275224,27.64008486822552,56.46154511643453,27.525813379573652,0.8560039725655438,-0.4100000000000001,0.4598191765937998,-4.112337011033096,39.07270179362388,40.881084591626326,-98.6301369863014,13458042.415493494,-5236.720289472491,18509040.439999934,0.2221301875966068,2.323537527161159,0.2599999999999998,9.62,17.749926828593303,0,0,0,0,0,0,0,0,0,0,0,-100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78.0,
597,600833.SH,20190927,9.67,9.75,9.56,9.68,9.56,0.12,1.2552,5609.24,5429.2,14.524820063183007,14.571637935510292,40.0,78.0,-155.9675141242944,-12.736817652756775,27.640084868225507,54.95909207324736,25.82651929928761,0.794860831668005,-0.3599999999999994,0.056264793760391,-3.585657370517925,43.63159117362161,43.647110245716064,-82.19178082191792,13459518.531282969,-5929.959199476987,18514649.679999936,0.2198351741968491,2.2710245268269538,0.1899999999999995,9.6675,17.51107524819365,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,100,100,100,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,100,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,76.0,
596,600833.SH,20190930,9.67,9.76,9.52,9.54,9.68,-0.14,-1.4463,5509.8,5287.124,15.634412755513448,15.389941305326769,38.0,76.0,-143.96709323583178,-20.23555204750447,30.059117755809112,49.10251574440243,25.116878911081457,0.7780850579774342,-0.6100000000000012,-0.3306416129617308,-6.009852216748779,39.882223976247765,33.02569483221326,-97.36842105263165,13454927.031282969,-7135.40155361779,18509139.879999936,0.2212755188970742,2.3194498836171302,0.2400000000000002,9.59,17.30265337117626,0,0,0,0,0,0,0,0,0,0,0,-100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74.0,
595,600833.SH,20191008,9.54,9.67,9.5,9.59,9.54,0.05,0.5241,6209.95,5958.057,16.75308798306718,16.3646903809071,36.0,74.0,-125.06863780358998,-16.38879508594164,31.29586594126567,41.90085758290952,24.37182441907055,0.7425075538361885,-0.5700000000000003,-0.6635850424694919,-5.6102362204724425,41.80560245702918,30.98148745234915,-88.46153846153847,13455292.322459435,-6863.635182922706,18515349.82999993,0.2176129818329975,2.269165608269004,0.1699999999999999,9.5875,17.315431958474164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72.0,
594,600833.SH,20191009,9.58,9.62,9.4,9.61,9.59,0.02,0.2086,5060.0,4836.018,18.218496646663333,17.09302588070482,34.0,72.0,-116.0291438979961,-14.80655204056002,37.26880927341335,44.78383361178297,25.89305962581622,0.7894712999907461,-0.450000000000001,-0.9222891956705468,-4.473161033797224,42.59672397971998,39.20886094949866,-73.75000000000007,13459892.322459435,-4664.854832826182,18520409.82999993,0.2177834831306404,2.266217306250161,0.2199999999999988,9.56,17.89625903194237,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70.0,
593,600833.SH,20191010,9.6,9.8,9.6,9.78,9.61,0.17,1.769,8261.01,8034.807,18.165170228800537,17.062305899201657,32.0,70.0,-38.41807909604552,-2.100945656832864,17.471926796584196,50.83892966540466,24.18461509154803,0.7330804928485499,-0.2700000000000013,-0.9041966660180708,-2.686567164179121,48.949527171583576,43.80931503758974,-52.50000000000006,13466501.130459435,-1238.4735229872167,18528670.839999937,0.2165132343355947,2.2138367518976967,0.200000000000001,9.739999999999998,18.914905133142536,0,0,0,0,0,0,0,0,0,100,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68.0,
592,600833.SH,20191011,9.83,9.83,9.67,9.8,9.78,0.02,0.2045,7792.0,7611.081,17.90393108312494,16.674626096024664,30.0,68.0,-15.62021439509939,-0.6891329654692004,14.507822189342216,50.40714471552599,22.883786511342304,0.680717600502225,-0.25,-0.9193657219973456,-2.487562189054726,49.6554335172654,50.230973686250834,-49.999999999999886,13471371.130459435,1825.361878583208,18536462.839999937,0.2124765747401951,2.16812831367546,0.1600000000000001,9.775,20.28983917912076,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66.0,
591,600833.SH,20191014,9.86,9.97,9.71,9.86,9.8,0.06,0.6122,14913.91,14694.818,16.740886158091737,15.854404848193091,28.0,66.0,20.964360587002066,3.616679771058283,1.6213021326600852,60.51122853544582,20.915090393299774,0.632094914752066,0.0099999999999997,-1.1716621253406427,0.1015228426396008,51.80833988552914,56.70200957027595,-42.50000000000004,13473665.578151744,3642.858637817204,18551376.749999937,0.2158711051158954,2.189362120850867,0.2599999999999998,9.85,21.325559595079348,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,100,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,64.0,
590,600833.SH,20191015,9.85,9.85,9.68,9.72,9.86,-0.14,-1.4199,6403.0,6237.089,15.838791565794605,15.050807619085626,26.0,64.0,-17.63251429454436,-6.437273755734159,4.111561865931847,61.72413935017577,20.659017650710062,0.6169452779840624,-0.129999999999999,-1.535847245463188,-1.3197969543147114,46.78136312213292,53.832608069895926,-59.99999999999991,13470275.754622333,2976.630858344957,18544973.749999937,0.2133088833219029,2.194535836645092,0.1799999999999997,9.7425,21.509222028997083,0,0,0,0,0,0,0,0,0,-100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62.0,
589,600833.SH,20191016,9.73,9.79,9.65,9.67,9.72,-0.05,-0.5144,6007.81,5842.833,15.182887159304334,14.507904953801482,24.0,62.0,-31.69340463458129,-9.803352333902106,6.656129874930848,52.77575326785826,20.69600253099047,0.6028777581280573,-0.4800000000000004,-1.681593977154764,-4.72906403940887,45.09832383304895,54.29950024130632,-66.25,13465984.46176519,1068.0689614377916,18538965.939999934,0.2080725345131955,2.151732518233666,0.1399999999999988,9.695,21.15568345110257,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60.0,
588,600833.SH,20191017,9.63,9.74,9.63,9.66,9.67,-0.01,-0.1034,3779.0,3663.766,14.69848604364086,13.85139167046325,22.0,60.0,-36.89851268591358,-10.496896552112547,8.401271540015696,42.12849486646953,20.597755325469123,0.5798150611189099,-0.4599999999999991,-1.8246325392803169,-4.545454545454541,44.75155172394373,52.80512278157897,-65.33333333333337,13464266.734492464,-356.3531251102686,18535186.939999934,0.2010673534765386,2.081442582572864,0.1099999999999994,9.6725,20.64731716879258,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58.0,
587,600833.SH,20191018,9.67,9.7,9.4,9.47,9.66,-0.19,-1.9669,7505.0,7157.452,15.47878392381617,13.856821651152018,20.0,58.0,-123.62139917695458,-22.66440059930604,25.622656366095203,43.88853666013762,26.37036738553673,0.7683996996104168,-0.4499999999999993,-1.8851957452903016,-4.536290322580639,38.66779970034698,44.36188863393334,-89.2307692307692,13460264.067825798,-2180.2512703556567,18527681.939999934,0.2081339710853572,2.1978244042804347,0.2999999999999989,9.510000000000002,20.28779363913229,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56.0,
586,600833.SH,20191021,9.5,9.5,9.3,9.4,9.47,-0.07,-0.7392,6970.01,6521.347,16.63318625884622,14.531334078955004,18.0,56.0,-182.92799237005212,-26.622229707763974,31.64041661423684,35.66673777821376,27.996777140513046,0.813514006781101,-0.5700000000000003,-1.8019781309533704,-5.71715145436309,36.68888514611801,40.96356885183061,-85.07462686567169,13460264.067825798,-2728.186759741977,18520711.929999936,0.2075529731506888,2.208010352666902,0.1999999999999993,9.4,20.065616282391478,0,0,0,0,-100,0,0,0,0,-100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54.0,
